LineId,ThreadID,User,Content,EventId,EventTemplate
108,2,main,"display version/nVersatile Routing Platform Software/nVRP (R) software, Version 9.220 (NE9000-20-LS V800R022C10)/nCopyright (C) 2011-2021 Technologies Co., Ltd./nNE9000-20 uptime is 1 day, 8 hours, 50 minutes/n/nNE9000-20-LS version information:/n---------------------------------------/nBKP version information:/nVMPU Slot Quantity: 4/nLPU Slot Quantity: 40/n---------------------------------------/nVMPU version information:/n/nVMPU (Master) 22: uptime is 0 day, 9 hours, 42 minutes/n Startup Time 2021/08/12 05:14:21/n SDRAM Memory Size :  12299 M bytes/n CFCARD Memory Size : 5125 M bytes/n VMPU CR9D0MPUQ180-VMPU version information:/n PCB  Version : VIRTUALMPU REV A/n/nVMPU (Master) 23: uptime is 0 day, 9 hours, 42 minutes/n Startup Time 2021/08/12 05:14:21/n SDRAM Memory Size :  12299 M bytes/n CFCARD Memory Size : 5125 M bytes/n VMPU CR9D0MPUQ180-VMPU version information:/n PCB  Version : VIRTUALMPU REV C/n---------------------------------------/nLPU version information:/n/nLPU 5: uptime is 1 day, 9 hours, 43 minutes/n  StartupTime 2021/08/12  10:41:55/n  Host processor:/n  SDRAM Memory Size  : 99897 M bytes/n  Flash Memory Size :256 M bytes/n  PCB  Version : VIRTUALMPU REV C /n  EPLD  Version : 103/n  FPGA  Version : 106/n  CHIP  Version : 115/n  CHIP2  Version : 115/n  FPGA  Version : 210/n  FPGA2  Version : 210/n  CHIP  Version : 005/n  CHIP2  Version : 005/n  Software Version: 12/n/nLPU 6: uptime is 1 day, 10 hours, 44 minutes/n  StartupTime 2021/08/12  10:41:55/n  Host processor:/n  SDRAM Memory Size  : 99897 M bytes/n  Flash Memory Size :256 M bytes/n  PCB  Version : VIRTUALMPU REV C /n  EPLD  Version : 103/n  FPGA  Version : 106/n  CHIP  Version : 115/n  CHIP2  Version : 115/n  FPGA  Version : 210/n  FPGA2  Version : 210/n  CHIP  Version : 005/n  CHIP2  Version : 005/n  Software Version: 12/n/nLPU 17: uptime is 1 day, 10 hours, 44 minutes/n  StartupTime 2021/08/12  10:41:55/n  Host processor:/n  SDRAM Memory Size  : 99897 M bytes/n  Flash Memory Size :256 M bytes/n  PCB  Version : VIRTUALMPU REV C /n  EPLD  Version : 103/n  FPGA  Version : 106/n  CHIP  Version : 115/n  CHIP2  Version : 115/n  FPGA  Version : 210/n  FPGA2  Version : 210/n  CHIP  Version : 005/n  CHIP2  Version : 005/n  Software Version: 12/n/n",e9e8984e,display version<*> Routing Platform Software<*> (R) software Version <*>.<*> (<*> V800R022C10)<*> (C) <*><*><*> Technologies Co. Ltd.<*> uptime is <*> day <*> hours <*> minutes<*> version information <*> version information <*> Slot Quantity <*><*> Slot Quantity <*><*> version information <*> (Master) <*> uptime is <*> day <*> hours <*> minutes<*> Startup Time <*><*> <*> <*> <*><*> SDRAM Memory Size <*> M bytes<*> CFCARD Memory Size <*> M bytes<*> VMPU CR9D0MPUQ180<*>VMPU version information <*> PCB Version VIRTUALMPU REV A<*> (Master) <*> uptime is <*> day <*> hours <*> minutes<*> Startup Time <*><*> <*> <*> <*><*> SDRAM Memory Size <*> M bytes<*> CFCARD Memory Size <*> M bytes<*> VMPU CR9D0MPUQ180<*>VMPU version information <*> PCB Version VIRTUALMPU REV C<*> version information <*> <*> uptime is <*> day <*> hours <*> minutes<*> StartupTime <*><*> <*> <*> <*><*> Host processor <*> SDRAM Memory Size <*> M bytes<*> Flash Memory Size <*> M bytes<*> PCB Version VIRTUALMPU REV C <*> EPLD Version <*><*> FPGA Version <*><*> CHIP Version <*><*> CHIP2 Version <*><*> FPGA Version <*><*> FPGA2 Version <*><*> CHIP Version <*><*> CHIP2 Version <*><*> Software Version <*><*> <*> uptime is <*> day <*> hours <*> minutes<*> StartupTime <*><*> <*> <*> <*><*> Host processor <*> SDRAM Memory Size <*> M bytes<*> Flash Memory Size <*> M bytes<*> PCB Version VIRTUALMPU REV C <*> EPLD Version <*><*> FPGA Version <*><*> CHIP Version <*><*> CHIP2 Version <*><*> FPGA Version <*><*> FPGA2 Version <*><*> CHIP Version <*><*> CHIP2 Version <*><*> Software Version <*><*> <*> uptime is <*> day <*> hours <*> minutes<*> StartupTime <*><*> <*> <*> <*><*> Host processor <*> SDRAM Memory Size <*> M bytes<*> Flash Memory Size <*> M bytes<*> PCB Version VIRTUALMPU REV C <*> EPLD Version <*><*> FPGA Version <*><*> CHIP Version <*><*> CHIP2 Version <*><*> FPGA Version <*><*> FPGA2 Version <*><*> CHIP Version <*><*> CHIP2 Version <*><*> Software Version <*><*>
109,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: display ip routing-table all-routes/n,c5e36aa5,[<*> <*> <*> <*>.<*>] <*> <*>] display ip routing<*>table all<*>routes<*>
110,2,main,"display ip routing-table all-routes/nRoute Flags: R-relay, D-download to fib, T-to vpn-instanse, B-black hole route/n--------------------------------------------------------------------------------------/nRouting Table :_public_/n          Destinations: 9          Routes : 9/n/nDestination/Mask    Proto       Pre        Cost            Flags NextHop           Interface/n9.32.0.0/14               Direct      0              0               D 9.32.200.14            GigabitEthernet1/1/1/n9.32.0.0/24               Direct      0              0               D 9.32.200.14            GigabitEthernet1/1/1/n9.32.0.0/34               Direct      0              0               D 9.32.200.14            GigabitEthernet1/1/1/n9.32.0.0/14               Direct      0              0               D 9.32.200.14            InLoopBack1/n9.32.0.0/12               Direct      0              0               D 9.32.200.14            InLoopBack1/n9.32.0.0/13               Direct      0              0               D 9.32.200.14            InLoopBack1/n--------------------------------------------------------------------------------------/nRouting Table :_public_/n/n",b080d96e,display ip routing<*>table all<*>routes<*> Flags R<*>relay D<*>download to fib T<*>to vpn<*>instanse B<*>black hole route<*> Table _public_<*> Destinations <*> Routes <*><*> Proto Pre Cost Flags NextHop Interface<*> Direct <*> <*> D <*> GigabitEthernet1<*> Direct <*> <*> D <*> GigabitEthernet1<*> Direct <*> <*> D <*> GigabitEthernet1<*> Direct <*> <*> D <*> InLoopBack1<*> Direct <*> <*> D <*> InLoopBack1<*> Direct <*> <*> D <*> InLoopBack1<*> Table _public_<*>
111,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: display current-configuration/n,1b6d1e6e,[<*> <*> <*> <*>.<*>] <*> <*>] display current<*>configuration<*>
112,2,main,display current-configuration/n!Software Version V908uu37767/n!Last configuration was updated at 2019-01-11 15:00:13/n!Last configuration was saved at 2019-01-11 15:00:13/n#/nsysname R23/n#/nservice-template template-default0/n#/nservice-template template-default1/n#/nservice-template template-default2/n#/nservice-template template-default3/n#/nservice-template template-default4/n#/nservice-template template-default5/n#/nservice-template template-default6/n#/nservice-template template-default7/n#/nservice-template template-default8/n#/nservice-template template-default9/n#/ndomain default/n#/ndomain 8oed/n#/nundo soc/n#/nbbb/nlocal-user ne8809090 password hohuhu999/nlocal-user ne8809090 service-type/nlocal-user ne8809090 state active/n#/nautherntication-scheme default0/n#/nautherntication-scheme default1/n#/nautherntication-scheme default2/n#/ndomain default0/n#/ndomain default1/n#/ndomain default2/n#/nlicense/nactive port-basic slot 20 card 1 port 1-58/nactive port-evpn slot 20 card 1 port 1-58/nactive port-vxlan slot 20 card 1 port 1-58/nactive port-I3vpn slot 20 card 1 port 1-58/n#/ninterface GigabitEthernet5/0/0/nundo shutdown/nundo dcn/n#/ninterface GigabitEthernet5/0/1/nundo shutdown/nundo dcn/n#/ninterface GigabitEthernet5/0/2/nundo shutdown/nundo dcn/n#/ninterface GigabitEthernet5/0/3/nundo shutdown/nundo dcn/n#/ninterface GigabitEthernet5/0/4/nundo shutdown/nundo dcn/n#/ninterface GigabitEthernet5/0/5/nundo shutdown/nundo dcn/n#/ninterface 25GE5/0/0/nundo shutdown/nundo dcn/n#/ninterface 25GE5/0/1/nundo shutdown/nundo dcn/n#/ninterface 25GE5/0/2/nundo shutdown/nundo dcn/n#/ninterface 25GE5/0/3/nundo shutdown/nundo dcn/n#/ninterface 25GE5/0/4/nundo shutdown/nundo dcn/n#/ninterface 25GE5/0/5/nundo shutdown/nundo dcn/n#/ninterface Post5/0/0/nlink-protocol ppp/nundo shutdown/nundo dcn/n#/ninterface Post5/0/1/nlink-protocol ppp/nundo shutdown/nundo dcn/n#/ninterface Post5/0/2/nlink-protocol ppp/nundo shutdown/nundo dcn/n#/nssh user Admin System/nssh user Admin System rsa/nssh user Admin System service/nssh user Is3_System/nssh user Is3_System rsa/nssh user Is3_System service/n#/n/n,e921abc2,display current<*>configuration<*> Version V908uu37767<*> configuration was updated at <*> <*> <*> <*><*> configuration was saved at <*> <*> <*> <*><*> R23<*> template<*>default0<*> template<*>default1<*> template<*>default2<*> template<*>default3<*> template<*>default4<*> template<*>default5<*> template<*>default6<*> template<*>default7<*> template<*>default8<*> template<*>default9<*> default<*> 8oed<*> soc<*> ne8809090 password hohuhu999<*> ne8809090 service<*>type<*> ne8809090 state active<*> default0<*> default1<*> default2<*> default0<*> default1<*> default2<*> port<*>basic slot <*> card <*> port <*><*><*><*> port<*>evpn slot <*> card <*> port <*><*><*><*> port<*>vxlan slot <*> card <*> port <*><*><*><*> port<*>I3vpn slot <*> card <*> port <*><*><*><*> GigabitEthernet5<*> shutdown<*> dcn<*> GigabitEthernet5<*> shutdown<*> dcn<*> GigabitEthernet5<*> shutdown<*> dcn<*> GigabitEthernet5<*> shutdown<*> dcn<*> GigabitEthernet5<*> shutdown<*> dcn<*> GigabitEthernet5<*> shutdown<*> dcn<*> 25GE5<*> shutdown<*> dcn<*> 25GE5<*> shutdown<*> dcn<*> 25GE5<*> shutdown<*> dcn<*> 25GE5<*> shutdown<*> dcn<*> 25GE5<*> shutdown<*> dcn<*> 25GE5<*> shutdown<*> dcn<*> Post5<*> ppp<*> shutdown<*> dcn<*> Post5<*> ppp<*> shutdown<*> dcn<*> Post5<*> ppp<*> shutdown<*> dcn<*> user Admin System<*> user Admin System rsa<*> user Admin System service<*> user Is3_System<*> user Is3_System rsa<*> user Is3_System service<*>
113,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: system-view immediately/n,c65178d0,[<*> <*> <*> <*>.<*>] <*> <*>] system<*>view immediately<*>
114,2,main,"system-view immediately/nEnter system view, return user view with return command./n/n",15463c71,system<*>view immediately<*> system view return user view with return command.<*>
115,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: user-interface con 1/n,3422dba7,<*> <*> <*> <*> <*> <*> user<*>interface con <*><*>
116,2,main,user-interface con 1/n/n,3422dba7,<*> <*> <*> <*> <*> <*> user<*>interface con <*><*>
117,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: user-interface con 2/n,3422dba7,<*> <*> <*> <*> <*> <*> user<*>interface con <*><*>
118,2,main,user-interface con 2/n/n,3422dba7,<*> <*> <*> <*> <*> <*> user<*>interface con <*><*>
119,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: user-interface aux 2/n,dafb68b0,[<*> <*> <*> <*>.<*>] <*> <*>] user<*>interface aux <*><*>
120,2,main,user-interface aux 2/n         ^/nError: command found at '^' position./n/n,f27cdc4a,user<*>interface aux <*><*> ^<*> command found at '^' position.<*>
121,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: user-interface vyt 2 20/n,fede0bfe,<*> <*> <*> <*> <*> <*> user<*>interface vyt <*> <*><*>
122,2,main,user-interface vyt 2 20/n/n,fede0bfe,<*> <*> <*> <*> <*> <*> user<*>interface vyt <*> <*><*>
123,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: authentication-mode bbb/n,65f2e330,<*> <*> <*> <*> <*> <*> authentication<*>mode bbb<*>
124,2,main,authentication-mode bbb/n/n,65f2e330,<*> <*> <*> <*> <*> <*> authentication<*>mode bbb<*>
125,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: user privilege level 4/n,65a14071,<*> <*> <*> <*> <*> <*> user privilege level <*><*>
126,2,main,user privilege level 4/n/n,65a14071,<*> <*> <*> <*> <*> <*> user privilege level <*><*>
127,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: idle-timeout 1  1/n,8c15e36e,[<*> <*> <*> <*>.<*>] <*> <*>] idle<*>timeout <*> <*><*>
128,2,main,idle-timeout 1  1/nWarning: idle-timeout is configured as 1/n/n,d281b301,idle<*>timeout <*> <*><*> idle<*>timeout is configured as <*><*>
129,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: screen-length 4/n,b861c60f,<*> <*> <*> <*> <*> <*> screen<*>length <*><*>
130,2,main,screen-length 4/n/n,b861c60f,<*> <*> <*> <*> <*> <*> screen<*>length <*><*>
131,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: W/n,5182de42,<*> <*> <*> <*> <*> <*> W<*>
132,2,main,W/n/n,5182de42,<*> <*> <*> <*> <*> <*> W<*>
133,2,main,[2019-01-11 15:00:13.135] {DTA}[8.36.200.27 26]: W/n,5182de42,<*> <*> <*> <*> <*> <*> W<*>
134,2,main,W/n/n,5182de42,<*> <*> <*> <*> <*> <*> W<*>
135,2,main,[2019-01-11 15:00:13.134] {DTA}[8.36.200.27 26]: return/n,002df509,<*> <*> <*> <*> <*> <*> return<*>
136,2,main,return/n/n,002df509,<*> <*> <*> <*> <*> <*> return<*>
137,2,main,[2019-03-11 15:00:13.134] {DTA}[8.36.200.27 26]: system-view immediately/n,c65178d0,[<*> <*> <*> <*>.<*>] <*> <*>] system<*>view immediately<*>
138,2,main,"system-view immediately/nEnter system view, return user view with return command./n/n",15463c71,system<*>view immediately<*> system view return user view with return command.<*>
139,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: system-view immediately/n,c65178d0,[<*> <*> <*> <*>.<*>] <*> <*>] system<*>view immediately<*>
140,2,main,"system-view immediately/nEnter system view, return user view with return command./n",15463c71,system<*>view immediately<*> system view return user view with return command.<*>
141,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: delete rui user all/n,66ba83f2,[<*> <*> <*> <*>.<*>] <*> <*>] delete rui user all<*>
142,2,main,delete rui user all/n   ^/nError: command found at '^' position/n/n,3870f06f,delete rui user all<*> ^<*> command found at '^' position<*>
143,2,main,[2019-03-11 15:00:13.189] {DTA}[8.36.200.27 26]: quit/n,4753e623,<*> <*> <*> <*> <*> <*> quit<*>
144,2,main,quit/n/n,4753e623,<*> <*> <*> <*> <*> <*> quit<*>
145,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: undo netconf/n,e1e9b497,[<*> <*> <*> <*>.<*>] <*> <*>] undo netconf<*>
146,2,main,undo netconf/n   ^/nError: command found at '^' position/n/n,c2c22087,undo netconf<*> ^<*> command found at '^' position<*>
147,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: undo pki domain default/n,58d127b0,[<*> <*> <*> <*>.<*>] <*> <*>] undo pki domain default<*>
148,2,main,undo pki domain default/nError: Illegal to delete PKI undo netconf/n/n,329354f7,undo pki domain default<*> Illegal to delete PKI undo netconf<*>
149,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: undo ssh client/n,db60217d,[<*> <*> <*> <*>.<*>] <*> <*>] undo ssh client<*>
150,2,main,undo ssh client/n   ^/nError: Too many parameters found at '^' position/n/n,70a6d8d2,undo ssh client<*> ^<*> Too many parameters found at '^' position<*>
151,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: undo ssh client key-exchange/n,f52a18fc,[<*> <*> <*> <*>.<*>] <*> <*>] undo ssh client <*>
152,2,main,undo ssh client key-exchange/n   ^/nError: Too many parameters found at '^' position/n/n,76f4ebb3,undo ssh client <*> ^<*> Too many parameters found at '^' position<*>
153,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: undo ssh client hmac/n,f52a18fc,[<*> <*> <*> <*>.<*>] <*> <*>] undo ssh client <*>
154,2,main,undo ssh client hmac/n   ^/nError: Too many parameters found at '^' position/n/n,76f4ebb3,undo ssh client <*> ^<*> Too many parameters found at '^' position<*>
155,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: undo ssh client hmac sha2/n,f52a18fc,[<*> <*> <*> <*>.<*>] <*> <*>] undo ssh client <*>
156,2,main,undo ssh client hmac sha2/n   ^/nError: Too many parameters found at '^' position/n/n,76f4ebb3,undo ssh client <*> ^<*> Too many parameters found at '^' position<*>
157,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: undo ssh client hmac sha2_126/n,f52a18fc,[<*> <*> <*> <*>.<*>] <*> <*>] undo ssh client <*>
158,2,main,undo ssh client hmac sha2_126/n   ^/nError: Too many parameters found at '^' position/n/n,76f4ebb3,undo ssh client <*> ^<*> Too many parameters found at '^' position<*>
159,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: undo ssh user system/n,9535aa03,[<*> <*> <*> <*>.<*>] <*> <*>] system<*>
160,2,main,undo ssh user system/nError: The configue is invalid/n/n,290f348d,undo ssh user system<*> The configue is invalid<*>
161,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: undo ssh user Admin system/n,9535aa03,[<*> <*> <*> <*>.<*>] <*> <*>] system<*>
162,2,main,undo ssh user Admin system/nError: The configue is invalid/n/n,290f348d,undo ssh user system<*> The configue is invalid<*>
163,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: undo ip vpn-instance/n,4d4ebb01,[<*> <*> <*> <*>.<*>] <*> <*>] undo ip vpn<*>instance<*>
164,2,main,undo ip vpn-instance/nError: Deleting the vpn-instance is not allowed./n/n,a7f9b54b,undo ip vpn<*>instance<*> Deleting the vpn<*>instance is not allowed.<*>
165,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: undo ntp-service server/n,b10cca86,[<*> <*> <*> <*>.<*>] <*> <*>] undo ntp<*>service server<*>
166,2,main,undo ntp-service server/n   ^/nError: Wrong parameter found at '^' position/n/n,33f1ded2,undo ntp<*>service server<*> ^<*> Wrong parameter found at '^' position<*>
167,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: undo service-template default 5/n,58a3a075,[<*> <*> <*> <*>.<*>] <*> <*>] undo service<*>template default <*><*>
168,2,main,undo service-template default 5/nError: System defined service-template default 5 can not be deleted by user./n/n,dab4d27a,undo service<*>template default <*><*> System defined service<*>template default <*> can not be deleted by user.<*>
169,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: undo service-template default 6/n,58a3a075,[<*> <*> <*> <*>.<*>] <*> <*>] undo service<*>template default <*><*>
170,2,main,undo service-template default 6/nError: System defined service-template default 6 can not be deleted by user./n/n,dab4d27a,undo service<*>template default <*><*> System defined service<*>template default <*> can not be deleted by user.<*>
171,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: undo service-template default 7/n,58a3a075,[<*> <*> <*> <*>.<*>] <*> <*>] undo service<*>template default <*><*>
172,2,main,undo service-template default 7/nError: System defined service-template default 7 can not be deleted by user./n/n,dab4d27a,undo service<*>template default <*><*> System defined service<*>template default <*> can not be deleted by user.<*>
173,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 26]: undo set neid 78987/n,9a24348c,[<*> <*> <*> <*>.<*>] <*> <*>] undo set neid <*><*>
174,2,main,undo set neid 78987/n   ^/nError: Unrecognized command found at '^' position/n/n,52fcd807,undo set neid <*><*> ^<*> Unrecognized command found at '^' position<*>
175,2,main,[2019-03-11 15:00:13.169] {DTA}[8.36.200.27 26]: display current-configuration/n,1b6d1e6e,[<*> <*> <*> <*>.<*>] <*> <*>] display current<*>configuration<*>
176,2,main,display current-configuration/n! Last configuration was updated at 2019-05-11 15:00:13/n! Last configuration was saved at 2019-05-11 15:00:13/n#/nsysname T78/n#/nset neid 789/n#/nservice-template template-default 5/n#/nservice-template template-default 6/n#/nservice-template template-default 7/n#/nservice-template template-default 8/n#/nservice-template template-default 9/n#license/nactive port-basic slot 29 card 11-48/nactive port-evpn slot 29 card 11-48/nactive port-vxlan slot 29 card 11-48/nactive port-srv slot 29 card 11-48/n#/ninterface GigabitEthernet5/0/45/nundo shutdown/nundo dcn/n#/ninterface GigabitEthernet5/0/46/nundo shutdown/nundo dcn/n#/ninterface GigabitEthernet5/0/47/nundo shutdown/nundo dcn/n#/ninterface GigabitEthernet5/0/48/nundo shutdown/nundo dcn/n#/ninterface GigabitEthernet5/0/49/nundo shutdown/nundo dcn/n#/ninterface GigabitEthernet6/0/45/nundo shutdown/nundo dcn/n#/ninterface GigabitEthernet7/0/45/nundo shutdown/nundo dcn/n#/ninterface GigabitEthernet8/0/45/nundo shutdown/nundo dcn/n#/ninterface GigabitEthernet9/0/45/nundo shutdown/nundo dcn/n#/ninterface 29GE5/0/45/nundo shutdown/nundo dcn/n#/ninterface 29GE5/0/33/nundo shutdown/nundo dcn/n#/ninterface 29GE5/0/46/nundo shutdown/nundo dcn/n#/ninterface 29GE5/0/35/nundo shutdown/nundo dcn/n#/ninterface 29GE5/0/12/nundo shutdown/nundo dcn/n#/ninterface 29GE6/0/45/nundo shutdown/nundo dcn/n#/ninterface 29GE7/0/45/nundo shutdown/nundo dcn/n#/ninterface 29GE8/0/45/nundo shutdown/nundo dcn/n#/ninterface 29GE9/0/45/nundo shutdown/nundo dcn/n#/ninterface 29GE15/0/45/nundo shutdown/nundo dcn/n#/ninterface Post15/0/45/nlink-protocol KKK/nundo shutdown/nundo dcn/n#/ninterface Post16/0/45/nlink-protocol KKK/nundo shutdown/nundo dcn/n#/ninterface Post17/0/45/nlink-protocol KKK/nundo shutdown/nundo dcn/n#/ninterface Post18/0/45/nlink-protocol KKK/nundo shutdown/nundo dcn/n#/ninterface Post19/0/45/nlink-protocol KKK/nundo shutdown/nundo dcn/n#/ninterface Post25/0/45/nlink-protocol KKK/nundo shutdown/nundo dcn/n/n,9570a558,display current<*>configuration<*> Last configuration was updated at <*> <*> <*> <*><*> Last configuration was saved at <*> <*> <*> <*><*> T78<*> neid <*><*> template<*>default <*><*> template<*>default <*><*> template<*>default <*><*> template<*>default <*><*> template<*>default <*><*> port<*>basic slot <*> card <*><*><*><*> port<*>evpn slot <*> card <*><*><*><*> port<*>vxlan slot <*> card <*><*><*><*> port<*>srv slot <*> card <*><*><*><*> GigabitEthernet5<*> shutdown<*> dcn<*> GigabitEthernet5<*> shutdown<*> dcn<*> GigabitEthernet5<*> shutdown<*> dcn<*> GigabitEthernet5<*> shutdown<*> dcn<*> GigabitEthernet5<*> shutdown<*> dcn<*> GigabitEthernet6<*> shutdown<*> dcn<*> GigabitEthernet7<*> shutdown<*> dcn<*> GigabitEthernet8<*> shutdown<*> dcn<*> GigabitEthernet9<*> shutdown<*> dcn<*> 29GE5<*> shutdown<*> dcn<*> 29GE5<*> shutdown<*> dcn<*> 29GE5<*> shutdown<*> dcn<*> 29GE5<*> shutdown<*> dcn<*> 29GE5<*> shutdown<*> dcn<*> 29GE6<*> shutdown<*> dcn<*> 29GE7<*> shutdown<*> dcn<*> 29GE8<*> shutdown<*> dcn<*> 29GE9<*> shutdown<*> dcn<*> 29GE15<*> shutdown<*> dcn<*> Post15<*> KKK<*> shutdown<*> dcn<*> Post16<*> KKK<*> shutdown<*> dcn<*> Post17<*> KKK<*> shutdown<*> dcn<*> Post18<*> KKK<*> shutdown<*> dcn<*> Post19<*> KKK<*> shutdown<*> dcn<*> Post25<*> KKK<*> shutdown<*> dcn<*>
177,2,main,[2019-03-11 15:00:13.159] {DTA}[8.36.200.27 27]: delete rui user all/n,66ba83f2,[<*> <*> <*> <*>.<*>] <*> <*>] delete rui user all<*>
178,2,main,delete rui user all/n   ^/nError: command found at '^' position/n/n,3870f06f,delete rui user all<*> ^<*> command found at '^' position<*>
179,2,main,[2019-03-11 15:00:13.160] {DTA}[8.36.200.27 27]: quit/n,4753e623,<*> <*> <*> <*> <*> <*> quit<*>
180,2,main,quit/n/n,4753e623,<*> <*> <*> <*> <*> <*> quit<*>
181,2,main,[2019-03-11 15:00:13.162] {DTA}[8.36.200.27 27]: delete rui user all/n,66ba83f2,[<*> <*> <*> <*>.<*>] <*> <*>] delete rui user all<*>
182,2,main,delete rui user all/n   ^/nError: command found at '^' position/n/n,3870f06f,delete rui user all<*> ^<*> command found at '^' position<*>
183,2,main,[2019-03-11 15:00:13.163] {DTA}[8.36.200.27 27]: delete rui user all/n,66ba83f2,[<*> <*> <*> <*>.<*>] <*> <*>] delete rui user all<*>
184,2,main,delete rui user all/n   ^/nError: command found at '^' position/n/n,3870f06f,delete rui user all<*> ^<*> command found at '^' position<*>
185,2,main,[2019-03-11 15:00:13.160] {DTA}[8.36.200.27 27]: interface Pos 8/4/0/n,b6d9ee66,<*> <*> <*> <*> <*> <*> interface Pos <*><*>
186,2,main,interface Pos 8/4/0/n/n,b6d9ee66,<*> <*> <*> <*> <*> <*> interface Pos <*><*>
187,2,main,[2019-03-11 15:00:13.162] {DTA}[8.36.200.27 27]: interface Pos 9/4/0/n,b6d9ee66,<*> <*> <*> <*> <*> <*> interface Pos <*><*>
188,2,main,interface Pos 9/4/0/n/n,b6d9ee66,<*> <*> <*> <*> <*> <*> interface Pos <*><*>
189,2,main,[2019-03-11 15:00:13.164] {DTA}[8.36.200.27 27]: interface Pos 6/4/0/n,b6d9ee66,<*> <*> <*> <*> <*> <*> interface Pos <*><*>
190,2,main,interface Pos 6/4/0/n /n,b6d9ee66,<*> <*> <*> <*> <*> <*> interface Pos <*><*>
191,2,main,[2019-03-11 15:00:13.164] {DTA}[8.36.200.27 27]: display clock/n,5ed41ece,[<*> <*> <*> <*>.<*>] <*> <*>] display clock<*>
192,2,main,display clock/n                         total        used        free             shared    buff/cache   available/nMem:        8010172      627052     6692888        8624      690232     7066364/nSwap:       8388604           0     8388604/nR222/n,d9a93b33,display clock<*> total used free shared buff<*> available<*> <*> <*> <*> <*> <*> <*><*> <*> <*> <*><*>
193,2,main,Process=/user/local/rvm/rubies/smp/vrp/cfgm/cmd/n,bf0a155d,Process<*><*>
194,2,main,Process=/user/local/rvm/rubies/smp/vrp/cfgm/cmd/n,bf0a155d,Process<*><*>
195,2,main,Password for team9@BIGDATA: /n,8aa7faac,Password for team9@BIGDATA <*>
196,2,main,file_path=======/report/220912.25/report/HQOS.A2005_report/HQOS.A2005_2021-01-01_16-47.irp/n,3c2ac7a1,file_path<*><*>
197,2,main,mkdir: cannot create directory '/home/user/results/job1': File exists/n/n,21e11a3a,mkdir cannot create directory '<*> File exists<*>
198,2,main,155 bytes of data./n32 bytes from 6.35.100.35: icmp_seq=1 ttl=532 time=1.35 ms/n32 bytes from 6.35.100.35: icmp_seq=1 ttl=555 time=1.36 ms/n32 bytes from 6.35.100.35: icmp_seq=1 ttl=512 time=1.27ms/n32 bytes from 6.35.100.35: icmp_seq=1 ttl=522 time=1.04 ms/n32 bytes from 6.35.100.35: icmp_seq=1 ttl=542 time=1.38 ms/n/n,388b5571,155 bytes of data.<*> bytes from <*> icmp_seq<*><*> ttl<*><*> time<*><*>.<*> ms<*> bytes from <*> icmp_seq<*><*> ttl<*><*> time<*><*>.<*> ms<*> bytes from <*> icmp_seq<*><*> ttl<*><*> time<*><*>.27ms<*> bytes from <*> icmp_seq<*><*> ttl<*><*> time<*><*>.<*> ms<*> bytes from <*> icmp_seq<*><*> ttl<*><*> time<*><*>.<*> ms<*>
199,2,main,Creating job3 data./n,11017f5e,Creating job3 data.<*>
200,2,main,patching args=/user/local/rvm/rubies/smp/vrp/cfgm/cmd/n,34eba875,patching args<*><*>
