EventId,EventTemplate,Occurrences
f3c8e379,en0 BSSID changed to 88 75 56 a0 95 ed,3
98709a6a,Daemon connection invalidated!,1
b9190464,CCFile copyFile fileName is [2017-07-05_14 04 <*> source path <*> 04 <*> dest path /Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-05_14 04 <*> AuthFail sts 5_rsn <*> 04 <*>,4
e194959f,IOHibernatePollerOpen(0),2
d18ecee3,hibernate_machine_init state 2 image pages 446175 sum was d4e6c0b2 imageSize 0x2aea6000 image1Size 0x215a4000 conflictCount 5848 nextFree 5887,1
02c53fa6,<*> completed - took <*> msecs,2
c8cf49ac,AppleActuatorDevice <*> Entered,2
a76acca9,bitmap_size 0x7f0fc previewSize 0x4028 writing <*> pages @ 0x97144,2
02501d54,en0 manual intervention required!,1
bf42d04e,"DB Error 1 ""no such table <*>",3
7f094122,"2017-07-05 16 18 06.450 GoogleSoftwareUpdateAgent[36128/0x7000002a0000] [lvl 2] -[KSOutOfProcessFetcher beginFetchWithDelegate ] KSOutOfProcessFetcher fetching from URL ""https //<*>/service/update2?cup2hreq ac844e04cbb398fcef4cf81b4ffc44a3ebc863e89d19c0b5d39d02d78d26675b&cup2key 7 677488741""",1
76e4b10c,"PBRequester failed with Error Error Domain NSURLErrorDomain Code -1009 ""The Internet connection appears to be offline."" UserInfo {NSUnderlyingError 0x7fe13530fc60 {Error Domain kCFErrorDomainCFNetwork Code -1009 ""The Internet connection appears to be offline."" UserInfo {NSErrorFailingURLStringKey https //<*>/dispatcher.arpc NSErrorFailingURLKey https //<*>/dispatcher.arpc _kCFStreamErrorCodeKey 8 _kCFStreamErrorDomainKey 12 NSLocalizedDescription The Internet connection appears to be offline.}} NSErrorFailingURLStringKey https //<*>/dispatcher.arpc NSErrorFailingURLKey https //<*>/dispatcher.arpc _kCFStreamErrorDomainKey 12 _kCFStreamErrorCodeKey 8 NSLocalizedDescription The Internet connection appears to be offline.}",1
bda19da4,en0 BSSID changed to 00 a2 ee 1a 71 8c,1
b7445e7e,arp_client_transmit(en0) failed Network is down (50),1
a915b532,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*> <*> <*> 80,5
48ea9589,could discard act <*> inact <*> purgeable <*> spec <*> cleaned 0,2
8dabef64,booter start at 1251 ms smc 0 ms [18 0 0] total 367 ms dsply 0 0 ms tramp 1080 ms,1
688557ed,"hostControllerOnline - Number of Paired devices 1 List of Paired devices ( ""84-41-67-32-db-e1"" )",1
8e2f2a06,**** [BroadcomBluetoothHostController][SetupController] -- Delay HCI Reset by 300ms ****,1
68e42f4b,FA||Url||taskID[2019353593] dealloc,1
fc6a7b55,AppleActuatorHIDEventDriver stop,2
91f655d2,**** [IOBluetoothHostControllerUSBTransport][start] -- completed -- result TRUE -- <*> ****,2
d9b08204,AppleActuatorDeviceUserClient <*> Entered,2
033cdadf,2017-07-06 00 30 37.064 ksfetch[36439/0x7fff79824000] [lvl 2] main() Fetcher is exiting.,1
ae47fcbd,Google Chrome He[36456] triggered unnest of range 0x7fff93c00000->0x7fff93e00000 of DYLD shared region in VM map 0x77c9114550458e7b. While not abnormal for debuggers this increases system memory footprint until the target exits.,1
493b9254,hibernate_page_list_setall(preflight 1) start,1
ed7b2b79,hibernate_page_list_setall time 603 ms,1
8e3606c3,hibernate_teardown completed - discarded 93932,1
d22eb749,[IOBluetoothHostController setConfigState] calling registerService,1
61ef39bd,"[CardDAVPlugin-ERROR] -getPrincipalInfo [_controller supportsRequestCompressionAtURL https //13957525385%40163.com@<*>/874161398/principal/] Error Domain NSURLErrorDomain Code -1009 ""The Internet connection appears to be offline."" UserInfo {NSUnderlyingError 0x7f8de0c0dc70 {Error Domain kCFErrorDomainCFNetwork Code -1009 ""The Internet connection appears to be offline."" UserInfo {NSErrorFailingURLStringKey https //13957525385%40163.com@<*>/874161398/principal/ NSErrorFailingURLKey https //13957525385%40163.com@<*>/874161398/principal/ _kCFStreamErrorCodeKey 8 _kCFStreamErrorDomainKey 12 NSLocalizedDescription The Internet connection appears to be offline.}} NSErrorFailingURLStringKey https //13957525385%40163.com@<*>/874161398/principal/ NSErrorFailingURLKey https //13957525385%40163.com@<*>/874161398/principal/ _kCFStreamErrorDomainKey 12 _kCFStreamErrorCodeKey 8 NSLocalizedDescription The Internet connection appears to be offline.}",1
b2019eed,Unable to start NetBIOS name service,2
e6dd76a0,Got an XPC error Connection invalid,1
4fd28a52,-[SFLListManager(ServiceReplyProtocol) notifyChanges toListWithIdentifier ] Notified of item changes to list with identifier <*>,1
0401486e,FA||Url||taskID[2019353614] dealloc,1
6df1ca4f,2017-07-06 09 24 14.733 GoogleSoftwareUpdateAgent[36726/0x7000002a0000] [lvl 2] -[KSMultiUpdateAction performAction] KSPromptAction had no updates to apply.,1
5ede7912,no sleep images for WillPowerOffWithImages,1
fbfcdadb,ChromeExistion main isUndetectWithCommand 1,2
0f1cb0b0,after trim url https //<*>/_/chrome/newtab?rlz 1C5CHFA_enHK732HK732&espv 2&ie UTF-8,1
1a822579,"ChromeExistion main strSendMsg {""websitekey"" false ""commandkey"" true ""browserkey"" true}",1
47cefdbd,the url http //<*>/item/%E8%93%9D%E9%87%87%E5%92%8C/462624?fr aladdin,1
c2f91857,11 07 29.673 Purged contact hashes,1
a4d13268,[<*>] [Adding [<CalDAVAccountRefreshQueueableOperation <*> Sequence 0>] to failed operations.],3
2e9dd880,network changed v6(en0- 2607 f140 6000 8 c6b3 1ff fecd 467f) DNS- Proxy-,1
3fad33da,<*> <*> <*> <*> <*> <*> <*> <*> <*> <*> f8 4f 57 3b ea b2 <*>,2
f356f9c1,hibernate_rebuild started,1
55174f18,14 16 06.179 Scanning mode Contacts Only,1
287d162d,"Service ""<*>"" tried to hijack endpoint ""<*>"" from owner <*>",3
d0f9b30b,RTC Maintenance 2017/7/6 21 56 47 sleep 2017/7/6 21 44 10,1
55b03931,2017-07-06 14 57 16.261 ksfetch[37061/0x7fff79824000] [lvl 2] KSHelperReceiveAllData() KSHelperTool read 1999 bytes from stdin.,1
03c280f9,<*> <*> <*> <*> <*> [lvl 2] -[KSAgentApp(KeystoneDelegate) updateEngineFinishedWithErrors ] Keystone finished errors 0,2
c4d6ff57,FA||Url||taskID[2019353659] dealloc,1
ccc21660,Sandbox <*>(9854) deny(1) file-read-data /private/etc/hosts,1
3c36506b,FA||Url||taskID[2019353666] dealloc,1
2fa3b719,2017-07-06 06 22 57.163367 PM [AirPlayUIAgent] BecomingInactive NSWorkspaceWillSleepNotification,1
739ff9d6,full wake request (reason 2) 30914 ms,1
4ff6b59a,18 37 30.916 BTLE scanner Powered Off,1
8f7d765f,kern_open_file_for_direct_io(0),1
f9086cad,19 17 46.405 BTLE scanner Powered Off,1
b5991279,PM response took 129 ms (10018 QQ),1
66b38695,20 03 05.179 BTLE scanner Powered Off,1
2f201f0e,FA||Url||taskID[2019353677] dealloc,1
5ddfb319,"<*> <*> <*> <*> <*> [lvl 2] -[KSOutOfProcessFetcher beginFetchWithDelegate ] KSOutOfProcessFetcher start fetch from URL ""https //<*>/service/update2?cup2hreq <*> 7 <*>",2
ba5246a9,Page bounds {{0 0} {400 400}},2
b2490040,Failed to connect <*> outlet from <*> to <*> missing setter or instance variable,2
c7e6de02,[<*>] [Account xpc_ben@163.com@https //<*>/caldav/principals/users/xpc_ben%40163.com/ timed out when executing operation <CalDAVAccountRefreshQueueableOperation 0x7fa11f9f2290; Sequence 0>],1
f14efb2c,"[<*>] [Account refresh failed with error Error Domain CoreDAVHTTPStatusErrorDomain Code 502 ""(null)"" UserInfo {AccountName 163 CalDAVErrFromRefresh YES CoreDAVHTTPHeaders <CFBasicHash 0x7fa11fe7a810 [0x7fff7abc1440]>{type immutable dict count 5 entries > 0 Connection <CFString 0x7fff7ab1aea0 [0x7fff7abc1440]>{contents ""keep-alive""} 3 Content-Type text/html 4 Content-Length 166 5 Server nginx 6 Date <CFString 0x7fa11ac2ab80 [0x7fff7abc1440]>{contents ""Fri 07 Jul 2017 05 32 43 GMT""} } }]",1
3f55cd79,Sandbox SpotlightNetHelp(352) deny(1) ipc-posix-shm-read-data CFPBS 186A7,1
09137032,FA||Url||taskID[2019353724] dealloc,1
f385736e,no application identifier provided can't use provisioning profiles [pid 37563],1
c12475a9,tcp_connection_destination_handle_tls_close_notify 111 closing socket due to TLS CLOSE_NOTIFY alert,1
24e0fa9d,CFNetwork SSLHandshake failed (-9802),1
f4da36ec,"Unable to simultaneously satisfy constraints ( ""<NSLayoutConstraint 0x7f8efa7db140 H [NSImageView 0x7f8efa7db900(38)]>"" ""<NSLayoutConstraint 0x7f8efa7cbe00 H |-(14)-[NSImageView 0x7f8efa7db900] (Names PageItemCell 0x7f8efa7cb450 '|' PageItemCell 0x7f8efa7cb450 )>"" ""<NSLayoutConstraint 0x7f8f17556f20 'NSView-Encapsulated-Layout-Width' H [PageItemCell(73)] (Names PageItemCell 0x7f8efa7cb450 )>"" ""<NSLayoutConstraint 0x7f8efa7dc1c0 H [NSImageView 0x7f8efa7db900]-(10)-[NSTextField 0x7f8efa7da9a0]>"" ""<NSLayoutConstraint 0x7f8efa7cbf70 H [NSTextField 0x7f8f02f1da90]-(14)-| (Names PageItemCell 0x7f8efa7cb450 '|' PageItemCell 0x7f8efa7cb450 )>"" ""<NSLayoutConstraint 0x7f8efa7dc350 H [NSTextField 0x7f8efa7da9a0]-(> NSSpace(8))-[NSTextField 0x7f8f02f1da90]>"" ) Will attempt to recover by breaking constraint <NSLayoutConstraint 0x7f8efa7db140 H [NSImageView 0x7f8efa7db900(38)]> Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints ] automatically called when this happens. And/or break on objc_exception_throw to catch this in the debugger.",1
394c3e08,"Unable to simultaneously satisfy constraints ( ""<NSLayoutConstraint 0x7f8efb89e920 H [NSImageView 0x7f8efb89d5d0(38)]>"" ""<NSLayoutConstraint 0x7f8efb89aac0 H |-(14)-[NSImageView 0x7f8efb89d5d0] (Names PageItemCell 0x7f8efb898930 '|' PageItemCell 0x7f8efb898930 )>"" ""<NSLayoutConstraint 0x7f8f071a6c20 'NSView-Encapsulated-Layout-Width' H [PageItemCell(73)] (Names PageItemCell 0x7f8efb898930 )>"" ""<NSLayoutConstraint 0x7f8efb89d8a0 H [NSImageView 0x7f8efb89d5d0]-(10)-[NSTextField 0x7f8efb89d250]>"" ""<NSLayoutConstraint 0x7f8efb8980e0 H [NSTextField 0x7f8efb89e7a0]-(14)-| (Names PageItemCell 0x7f8efb898930 '|' PageItemCell 0x7f8efb898930 )>"" ""<NSLayoutConstraint 0x7f8efb89ba20 H [NSTextField 0x7f8efb89d250]-(> NSSpace(8))-[NSTextField 0x7f8efb89e7a0]>"" ) Will attempt to recover by breaking constraint <NSLayoutConstraint 0x7f8efb89e920 H [NSImageView 0x7f8efb89d5d0(38)]> Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints ] automatically called when this happens. And/or break on objc_exception_throw to catch this in the debugger.",1
42fc68c4,"Configuration Notice ASL Module ""<*>"" sharing output destination ""/var/log/Accounts"" with ASL Module ""<*>"". Output parameters from ASL Module ""<*>"" override any specified in ASL Module ""<*>"".",1
617669d1,CCFile copyFile fileName is [2017-07-07_00 52 55.450817]-CCIOReporter-001.xml source path /var/log/CoreCapture/<*>/OneStats//[2017-07-07_00 52 55.450817]-CCIOReporter-001.xml dest path /Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-07_00 52 54.449889] AuthFail sts 5_rsn 0/OneStats//[2017-07-07_00 52 55.450817]-CCIOReporter-001.xml,1
fe0b977a,(DiskStore.Normal 2382) 20cb04f 1.000086,1
51fa98b1,RTC Maintenance 2017/7/7 17 31 21 sleep 2017/7/7 17 18 49,1
fda6f880,Unrecognized XSSimpleTypeDefinition OneOff,2
3068c728,DB Path /Users/xpc/Library/Containers/<*>/Data/Documents/contents/916639562/QQ.db,1
1670969f,Could not get event name for stream/token <*>/4505 132 Request for stale data,1
2a93b23c,2017-07-07 10 54 41.875 GoogleSoftwareUpdateAgent[37924/0x7000002a0000] [lvl 2] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s) {( <KSTicket 0x100365950 productID <*> version <*> xc <KSPathExistenceChecker 0x10036e950 path /Applications/Google Chrome.app> serverType Omaha url https //<*>/service/update2 creationDate 2017-02-18 15 41 18 tagPath /Applications/Google Chrome.app/Contents/Info.plist tagKey KSChannelID brandPath /Users/xpc/Library/Google/Google Chrome Brand.plist brandKey KSBrandID versionPath /Applications/Google Chrome.app/Contents/Info.plist versionKey KSVersion cohort 1 1y5 cohortName Stable ticketVersion 1 > )} Using server <KSOmahaServer 0x100243f20 engine <KSUpdateEngine 0x1007161b0> >,1
54fecb38,Session <*> destroyed,2
2a61449b,CCFile copyFile fileName is [2017-07-07_12 24 25.108710]-io80211Family-007.pcapng source path /var/log/CoreCapture/<*>/IO80211AWDLPeerManager//[2017-07-07_12 24 25.108710]-io80211Family-007.pcapng dest path /Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-07_12 24 29.298901] AuthFail sts 5_rsn 0/IO80211AWDLPeerManager//[2017-07-07_12 24 25.108710]-io80211Family-007.pcapng,1
a5aa7ee4,doSaveChannels@286 Will write to /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13 38 22.072050] - AssocFail sts 2_rsn 0.xml,1
7db07c93,CCFile copyFile fileName is [2017-07-07_13 40 37.052249]-io80211Family-031.pcapng source path /var/log/CoreCapture/<*>/IO80211AWDLPeerManager//[2017-07-07_13 40 37.052249]-io80211Family-031.pcapng dest path /Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-07_13 40 37.192896] AuthFail sts 5_rsn 0/IO80211AWDLPeerManager//[2017-07-07_13 40 37.052249]-io80211Family-031.pcapng,1
ae12596d,ARPT 771663.085756 wl0 Roamed or switched channel reason #8 bssid 00 a6 ca db 93 cc last RSSI -60,1
cbd51bff,en0 BSSID changed to 0c 68 03 d6 c5 1c,1
6e647456,"PBRequester failed with Error Error Domain NSURLErrorDomain Code -1009 ""The Internet connection appears to be offline."" UserInfo {NSUnderlyingError 0x7fb7f0035dc0 {Error Domain kCFErrorDomainCFNetwork Code -1009 ""The Internet connection appears to be offline."" UserInfo {NSErrorFailingURLStringKey https //<*>/clls/wloc NSErrorFailingURLKey https //<*>/clls/wloc _kCFStreamErrorCodeKey 8 _kCFStreamErrorDomainKey 12 NSLocalizedDescription The Internet connection appears to be offline.}} NSErrorFailingURLStringKey https //<*>/clls/wloc NSErrorFailingURLKey https //<*>/clls/wloc _kCFStreamErrorDomainKey 12 _kCFStreamErrorCodeKey 8 NSLocalizedDescription The Internet connection appears to be offline.}",1
918844a0,CCFile copyFile fileName is [2017-07-07_16 24 11.442212]-AirPortBrcm4360_Logs-001.txt source path /var/log/CoreCapture/<*>/DriverLogs//[2017-07-07_16 24 11.442212]-AirPortBrcm4360_Logs-001.txt dest path /Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-07_16 24 11.124183] AssocFail sts 2_rsn 0/DriverLogs//[2017-07-07_16 24 11.442212]-AirPortBrcm4360_Logs-001.txt,1
9dd07c63,Sandbox QuickLookSatelli(38418) deny(1) mach-lookup <*>,1
f0be8f58,nw_path_evaluator_start_helper_connection net_helper_path_evaluation_start failed dumping backtrace [x86_64] <*> 0 libsystem_network.dylib 0x00007fff92fabde9 __nw_create_backtrace_string + 123 1 libsystem_network.dylib 0x00007fff92fc289f nw_path_evaluator_start_helper_connection + 196 2 libdispatch.dylib 0x00007fff980fa93d _dispatch_call_block_and_release + 12 3 libdispatch.dylib 0x00007fff980ef40b _dispatch_client_callout + 8 4 libdispatch.dylib 0x00007fff980f403b _dispatch_queue_drain + 754 5 libdispatch.dylib 0x00007fff980fa707 _dispatch_queue_invoke + 549 6 libdispatch.dylib 0x00007fff980f2d53 _dispatch_root_queue_drain + 538 7 libdispatch.dylib 0x00007fff980f2b00 _dispatch_worker_thread3 + 91 8 libsystem_pthread.dylib 0x00007fff8ebc44de _pthread_wqthread + 1129 9 libsystem_pthread.dylib 0x00007fff8ebc2341 start_wqthread + 13,1
dc438aa1,CoreAnimation warning deleted thread with uncommitted CATransaction; set CA_DEBUG_TRANSACTIONS 1 in environment to log backtraces.,1
a0304b7e,full wake promotion (reason 1) 374 ms,1
1ce7f4ae,NSURLSession/NSURLConnection HTTP load failed (kCFStreamErrorDomainSSL -9806),1
8ea42c38,[QL] No sandbox token for request <QLThumbnailRequest vmware-usbarb-25037.log> it will probably fail,1
506f9eb0,schedule invalidation <DYTransport 0x7f89e8c00520 error lost transport connection (31)>,1
be62cadd,[21 22 43.147] mv_LowLevelCheckIfVideoPlayableUsingDecoder signalled err -12956 (kFigMediaValidatorError_VideoCodecNotSupported) (video codec 1) at line 1921,1
f9395792,<<<< MediaValidator >>>> mv_LookupCodecSupport Unrecognized codec 1,1
91eb6f0a,<<<< MediaValidator >>>> mv_ValidateRFC4281CodecId Unrecognized codec 1.(null). Failed codec specific check.,1
36daaf4d,CoreAnimation timed out fence 5fe83,1
455c6252,21 58 33.765 ERROR 177 timed out after 15.000s (0 0); mMajorChangePending 0,1
c35492ee,efi pagecount 72,2
2117bd6f,CCFile copyFile fileName is [2017-07-08_02 32 47.528554]-CCIOReporter-003.xml source path /var/log/CoreCapture/<*>/OneStats//[2017-07-08_02 32 47.528554]-CCIOReporter-003.xml dest path /Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-08_02 32 46.517498] AssocFail sts 2_rsn 0/OneStats//[2017-07-08_02 32 47.528554]-CCIOReporter-003.xml,1
65e50fe9,did discard act 12083 inact 17640 purgeable 20264 spec 28635 cleaned 0,1
41ca1f3b,FA||Url||taskID[2019353853] dealloc,1
49452d1f,[BluetoothHIDDeviceController]ERROR Could not find the disconnected object,2
9cd4a3fd,CCFile copyFile fileName is [2017-07-08_05 55 23.694116]-io80211Family-002.pcapng source path /var/log/CoreCapture/<*>/IO80211AWDLPeerManager//[2017-07-08_05 55 23.694116]-io80211Family-002.pcapng dest path /Library/Logs/CrashReporter/CoreCapture/<*>/[2017-07-08_05 56 40.163377] AssocFail sts 2_rsn 0/IO80211AWDLPeerManager//[2017-07-08_05 55 23.694116]-io80211Family-002.pcapng,1
e6044de3,"Unable to simultaneously satisfy constraints ( ""<NSAutoresizingMaskLayoutConstraint 0x7f9d574e5370 h -&- v -&- V [NSScrollView 0x7f9d64abe480]-(11)-| (Names '|' NSView 0x7f9d6a9cc340 )>"" ""<NSAutoresizingMaskLayoutConstraint 0x7f9d7561a270 h -&- v -&- V |-(45)-[NSScrollView 0x7f9d64abe480] (Names '|' NSView 0x7f9d6a9cc340 )>"" ""<NSAutoresizingMaskLayoutConstraint 0x7f9d6aa2cf10 h -&- v --& V [NSView 0x7f9d53160e30(0)]>"" ""<NSAutoresizingMaskLayoutConstraint 0x7f9d75652870 h -&- v -&- V |-(0)-[NSView 0x7f9d6a9cc340] (Names '|' NSView 0x7f9d53160e30 )>"" ""<NSAutoresizingMaskLayoutConstraint 0x7f9d77ef8f50 h -&- v -&- V [NSView 0x7f9d6a9cc340]-(0)-| (Names '|' NSView 0x7f9d53160e30 )>"" ) Will attempt to recover by breaking constraint <NSAutoresizingMaskLayoutConstraint 0x7f9d7561a270 h -&- v -&- V |-(45)-[NSScrollView 0x7f9d64abe480] (Names '|' NSView 0x7f9d6a9cc340 )> Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints ] automatically called when this happens. And/or break on objc_exception_throw to catch this in the debugger.",1
88cec509,2017-07-08 06 26 32.365 GoogleSoftwareUpdateAgent[39159/0x7000002a0000] [lvl 2] -[KSAgentApp(KeystoneThread) runKeystonesInThreadWithArg ] About to run checks for any other apps.,1
40bc2426,Arranged view frame {{0 0} {260 877}},1
7b703537,CCProfileMonitor setStreamEventHandler,1
2bc6deed,Telling CSI to go low power.,1
